channel_id,label,eligibility_status,reason_code,strict_surface,identity_review_status,identity_event_type,identity_event_date,identity_source_url,identity_source_title,role_review_status,role_entity_type,role_roles,channel_review
UCPtSgQ5-yCPl9wbo5w7tmWQ,Evalia Ch.【ARP】,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=qzunzLtFkC8,「 🔴Donothon」2nd Debut Aniversary! อยู่ด้วยกันมา 2 ปีแล้วนะคะ「EVALIA LIVE」,,,[],
UCQ71gJATjZSuE2-jCvBddog,Furorin Ch. ,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=jadaUTzqoAA,【Free Talk】ชุมนุมหลังเดบิวต์,,,[],
UCQGAawBLXuFEodAGOANkAdQ,J U $ T - Virtual7『TH』,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2023-09-08T14:00:32+00:00,https://www.youtube.com/watch?v=CoZQSye00G4,🐃 [DEBUT] See You อ่ะเจอกัน.. แต่ถ้า See กันอ่ะเจอเรา! 🧡 #VIRTUALZEVEN,,,[],
UCQGzkjj0cgwm5pOGVhzUs3A,Willow Ch.【 HZ 】,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_INDIVIDUAL_VIRTUAL_ROSTER_SIGNAL,True,SUPPORTED,identity_start,2024-10-23T13:33:57+00:00,https://www.youtube.com/watch?v=SRK-UINw77Q,【🔴LIVE DEBUT】มารู้จักกันเยอะ ๆ เลยนะ 【Willow 】#WillowwLive,,,[],
UCQMHAPgxhO634HZIJraHPTA,Linden Emilio,STRICT_VIRTUAL,PUBLIC_CHANNEL_RESOLUTION_V1,True,SUPPORTED,identity_start,2021-06-30T12:01:24+00:00,https://www.youtube.com/watch?v=q8-4jWOhbY4,ย้อนไลฟ์✨ [ DEBUT STREAM ] ยินดีที่ได้รู้จักค่ะ คุณดวงดาว ✨🔮,,,[],"{""channel_id"": ""UCQMHAPgxhO634HZIJraHPTA"", ""label"": ""Linden Emilio"", ""old_status"": ""PROVISIONAL_VIRTUAL"", ""new_status"": ""STRICT_VIRTUAL"", ""entity_type"": ""virtual_creator"", ""presentation_format"": ""unknown"", ""roles"": [""performer""], ""source_urls"": [""https://www.youtube.com/channel/UCQMHAPgxhO634HZIJraHPTA/about"", ""https://www.youtube.com/watch?v=tZvk7OJYsT4"", ""https://www.youtube.com/watch?v=ak0cAhmIVrc"", ""https://www.youtube.com/watch?v=X6ras7cUFBg""], ""evidence_summary"": ""The uploader-owned VTuber Q&A self-introduction links Linden-specific profiles, while listing Mira and OZiK separately. Own final and gaming streams repeat Linden virtual presentation."", ""decision_reason"": ""Self-introduction confirms this individual performer; agency promotion videos do not erase own-persona activity."", ""conflict_flag"": false, ""reviewer"": ""Codex public channel evidence review"", ""reviewed_at"": ""2026-09-19T10:36:30.965300+00:00""}"
UCQMUyz21FbKDC_8o-5iQ7ZA,ZhenLinxing ch. PowerPay,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2022-08-05T14:00:53+00:00,https://www.youtube.com/watch?v=YSr8EtxR32I,[Debut] เจ้าหญิงคริสตัลเสด็จ!! ชะวิ้งง~ | ZhenLinxing (PowerPay),,,[],
UCQWJr6Du-UVmOwuEzDzfk_w,Junely Vtuber Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2021-09-06T12:01:47+00:00,https://www.youtube.com/watch?v=Ccptwj2E3Zk,"【DEBUT STREAM】 "" Vsinger🎤 "" คนแรก ของบ้านHOSEKI 🖤 | JUNELY CH.",,,[],
UCQs4BC3S0KSw7i0ggHXn8TA,Quentin Ch.【ARP】,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_INDIVIDUAL_VIRTUAL_ROSTER_SIGNAL,True,SUPPORTED,identity_start,2024-06-09T09:03:58+00:00,https://www.youtube.com/watch?v=_dHql0tC49s,【🔴LIVE DEBUT】สรุปว่าวันนี้ อยากให้ผมเสกอะไรเป็นพิเศษรึเปล่าครับ?【Quentin】#arproject,,,[],
UCRGaEF2NMlp0n3gTlPFj27Q,Kaamoria Ch.,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=ROecQD8eLVk,THVtuber Short Pv Debut | kaamoria 💀,,,[],
UCRZE5IMKRUpTgfjaniVKpbg,ChazuminXD Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-10-19T12:53:00+00:00,https://www.youtube.com/watch?v=Ul75KLY3vcw,【🔴 Debut Stream 】 อยากเห็นผี ลองมาไลฟ์นี้สิ 👻🩸,,,[],
UCRaAduo6w37DoPahoaiVbTg,Chana チャナ,STRICT_VIRTUAL,PUBLIC_CHANNEL_RESOLUTION_V1,True,VERIFIED,identity_start,2022-03-22T12:55:43+00:00,https://www.youtube.com/watch?v=wBk1q4rscRo,[ LIVE DEBUT! ] ชาน่า พร้อมเจอกับทุกคนแล้วค่ะ มารู้จักกันเยอะๆ นะ!!,,,[],"{""channel_id"": ""UCRaAduo6w37DoPahoaiVbTg"", ""label"": ""Chana チャナ"", ""old_status"": ""PROVISIONAL_VIRTUAL"", ""new_status"": ""STRICT_VIRTUAL"", ""entity_type"": ""virtual_creator"", ""presentation_format"": ""unknown"", ""roles"": [""performer""], ""source_urls"": [""https://www.youtube.com/channel/UCRaAduo6w37DoPahoaiVbTg/about""], ""evidence_summary"": ""Channel About introduces Chana as an Online Station betta-fish VTuber, with Chana-specific stream and art tags."", ""decision_reason"": ""Individual named persona on this channel; affiliation does not make it an agency host account."", ""conflict_flag"": false, ""reviewer"": ""Codex public channel evidence review"", ""reviewed_at"": ""2026-09-19T10:34:21.276705+00:00""}"
UCRiS4VWQedLfgE1g1AKD1DQ,Iryne Mau Ch. [Autumnia],STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,VERIFIED,identity_start,2023-11-11T11:00:19+00:00,https://www.youtube.com/watch?v=V1HGTnuvbrM,【DEBUT STREAM】 The new journey begins! 【Iryne Mau | Autumnia】,,,[],
UCRjdIz5ngcJVDZ-bjs2mEzg,shiorichan,STRICT_VIRTUAL,PUBLIC_CHANNEL_RESOLUTION_V1,True,SUPPORTED,identity_start,2024-02-24T16:01:20+00:00,https://www.youtube.com/watch?v=NXtOQVLL29A,【DEBUT STREAM】Let's get the par-tea started!!,,,[],"{""channel_id"": ""UCRjdIz5ngcJVDZ-bjs2mEzg"", ""label"": ""shiorichan"", ""old_status"": ""PROVISIONAL_VIRTUAL"", ""new_status"": ""STRICT_VIRTUAL"", ""entity_type"": ""virtual_creator"", ""presentation_format"": ""3D"", ""roles"": [""performer""], ""source_urls"": [""https://www.youtube.com/channel/UCRjdIz5ngcJVDZ-bjs2mEzg/about"", ""https://www.youtube.com/watch?v=BCpV3vfJhUE"", ""https://www.youtube.com/watch?v=2HlwtWuq4zU""], ""evidence_summary"": ""The same uploader has explicit 3D MODEL DEBUT and 3.0 MODEL DEBUT streams with Shiori tags, own support links and shiorichanvt profile."", ""decision_reason"": ""Uploader-owned model introductions establish virtual presentation beyond music covers or the original debut title."", ""conflict_flag"": false, ""reviewer"": ""Codex public channel evidence review"", ""reviewed_at"": ""2026-09-19T10:36:30.965321+00:00""}"
UCS1PrWcX95lKikSMIsm6eRg,Aki the Valkyrie Ch.,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=H0BGlGNQUAs,【PV Vtuber】Aki's debut PV,,,[],
UCS7XTVaCOg-rBOEM6Lyw5Jg,Myrrha Enchanté Ch. [Autumnia],STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2023-11-11T11:58:50+00:00,https://www.youtube.com/watch?v=3u4SCWFe_C4,【DEBUT STREAM】LOST IN ME【Myrrha M. Enchanté | Autumnia】,,,[],
UCS9vgAEQSQDhgTRIskKA2tA,Ark Ch.【ARP】,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2023-08-06T11:08:15+00:00,https://www.youtube.com/watch?v=RenbudtXZf4,【🔴LIVE DEBUT 】 ถ้าอยากให้ไปรับก็เรียกดังๆสิครับ【 Ark 】#arproject,,,[],
UCSB3FXovZ5GLLAIfYyuXYJg,Maprang 【Vtuber】,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-08-03T13:00:46+00:00,https://www.youtube.com/watch?v=Hy7eOnCHDtY,【🔴LIVE DEBUT】มะปรางมาแล้วค่าา ไม่ใช่มะม่วงแล้วน้าา 😉 ✨,,,[],
UCSPAN-WjdncItj4wMfi451g,Zalivia,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=auVKJEU_cJM,[PV DEBUT] Zalivia │ ' WELCOME TO MY COTTAGE ' 🪻🍃,,,[],
UCSpIYbnsnaXgRpIpipxJRcw,Laychlype「ALF」,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,AMBIGUOUS,unknown,,https://www.youtube.com/watch?v=teMrBKBVtUw,「DEBUT stream」เราจะเป็นแสงสว่างของคุณเองค่ะ! - Laychlype || Alorafia Academy,,,[],
UCT6E1GD1uAXAG6fWQCGPVXA,Sarana Sapina Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,VERIFIED,identity_start,2022-07-28T07:00:28+00:00,https://www.youtube.com/watch?v=6Z8JrdelqqE,【DEBUT STREAM】เมดที่ วาดรูป เล่นเกม ไปวัน ๆ | Sarana Sapina,,,[],
UCTE0_50-t5vJqrC832LV2eQ,Laven Ch. Genesis Project,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-01-06T13:00:51+00:00,https://www.youtube.com/watch?v=izT5XEBwPS8,【Debut Stream】- Laven 'Genesis Project',,,[],
UCTRQ7X-nxix3gjjXUb6ylvA,Ginnique Ch.【ARP】,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_INDIVIDUAL_VIRTUAL_ROSTER_SIGNAL,True,SUPPORTED,identity_start,2024-06-09T09:57:11+00:00,https://www.youtube.com/watch?v=UoUels0llNs,【🔴LIVE DEBUT】สวัสดีฉันชื่อจินนิค【Ginnique】#arproject,,,[],
UCTbgUT9_ipoQbiC7IxhJdoQ,Maimon CH,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2021-08-02T13:09:48+00:00,https://www.youtube.com/watch?v=jq1xc4QB0pA,【Debut Stream Maimon 】ทำความรู้จักปีศาจเขาเขียว 💰😈,,,[],
UCTc2h8nlS0U1LhCjMgHVFzw,Retsu Hasuki,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,VERIFIED,identity_start,2024-03-09T13:59:57+00:00,https://www.youtube.com/watch?v=f5nBU-U-xFo,【 DEBUT STREAM】Hasuki Retsu - ไม่มีใครหอนเก่งเท่าผมแล้ว เย้ย!,,,[],
UCTtgiI6vO_zxlcOBLd3P7Jg,Xro Ch,STRICT_VIRTUAL,PUBLIC_CHANNEL_RESOLUTION_V1,True,SUPPORTED,identity_start,2023-10-31T11:59:15+00:00,https://www.youtube.com/watch?v=8HzSs0cytnA,《 🔴 Live Debut | XRO 》 Debut วันผีหล่อ,,,[],"{""channel_id"": ""UCTtgiI6vO_zxlcOBLd3P7Jg"", ""label"": ""Xro Ch"", ""old_status"": ""PROVISIONAL_VIRTUAL"", ""new_status"": ""STRICT_VIRTUAL"", ""entity_type"": ""virtual_creator"", ""presentation_format"": ""unknown"", ""roles"": [""performer""], ""source_urls"": [""https://www.youtube.com/channel/UCTtgiI6vO_zxlcOBLd3P7Jg/about"", ""https://www.youtube.com/watch?v=8HzSs0cytnA"", ""https://www.youtube.com/watch?v=02j0ZRqr8ro"", ""https://www.youtube.com/watch?v=_Easyk4WjP4""], ""evidence_summary"": ""Two own game streams consistently identify Xro through own support/profile links and repeated VTuber/Thai virtual-creator presentation. The original introduction links the same Xuri_Xro profile."", ""decision_reason"": ""Consistent self-presentation across distinct owned uploads establishes the individual performer beyond gaming alone."", ""conflict_flag"": false, ""reviewer"": ""Codex public channel evidence review"", ""reviewed_at"": ""2026-09-19T10:36:30.965329+00:00""}"
UCTuKqG6tWqVKKWMGO1Uhdsg,ZAAB Ch. / QURSE,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,AMBIGUOUS,unknown,,https://www.youtube.com/watch?v=WfOwpSaGL0o,【🔴DEBUT】แซ๊บแซ๊บ มาเปิดค่ายเพลงแล้ว 321 โดด!! / ZÄÄB l Vibe ENT,,,[],
UCTxCJt6jtRKeLJys0AaSUew,ลุงขนุน《 SSR 》,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=fGNKlI2reAI,【PV Vtuber Debut】- Reborn,,,[],
UCU8-PjzR1iFtqdmATtRrYYQ,Tinsley Alaappaat Ch.,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=tECrTBtCAUY,【Announcement】Tinsley Alaappaat 【VTuber Debut】,,,[],
UCUGwdp5xDeKhuhHBgZLX_ng,PopKorn163 Vtuber Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-01-20T13:00:24+00:00,https://www.youtube.com/watch?v=aYHDx3_mlrU,[🔴 DEBUT LIVE ] เปิดตัวนักฟุตบอลเบอร์ 7 !! | PopKorn163 💙⚽️✨,,,[],
UCUHopfMWIslGzHiNMs-vtVw,Queenetta Indigo Night | ท่านควีน,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2022-05-01T14:00:34+00:00,https://www.youtube.com/watch?v=05EubxpELLw,【DEBUT STREAM】กุหลาบแท้อยู่ได้ไม่กี่วัน ส่วนกุหลาบแบงค์พันนั้นอยู่ได้นาน,,,[],
UCURO2Hz8CWn0knwFbNTo2ng,RaneeTani『VTG』,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-06-14T14:01:27+00:00,https://www.youtube.com/watch?v=CzkizBmlEdI,【🔴DEBUT】โบราณว่าไว้ ผีหลอกให้รักตอบ รู้มั้ยคะ〖RaneeTani︱VTG 〗,,,[],
UCUUvW_FwpvBRsubHH7loRFA,【黒崎】Asmodeus Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2021-08-05T11:28:37+00:00,https://www.youtube.com/watch?v=4D0mzu9yE84,「🔴DEBUT LIVE」เปิดประตูนรกต้อนรับคนบาป 【黒崎】Asmodeus Ch.,,,[],
UCUmR1YXqxbx1NXusY2ugj8A,Thear DreamWhale° 10Hz,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-10-29T12:57:23+00:00,https://www.youtube.com/watch?v=DFSZihXDFHc,【DEBUT STREAM】วาฬแห่งความฝันที่สัมผัสได้จริง !【ThearDreamWhale🐳🌟】,,,[],
UCVEL1jAgCQNQcRN9Ble6lMw,Chaos Ch.,STRICT_VIRTUAL,PUBLIC_CHANNEL_RESOLUTION_V1,True,SUPPORTED,identity_start,2022-09-25T12:30:49+00:00,https://www.youtube.com/watch?v=6MiHlpMYKqA,【DEBUT STREAM】Chaos is here | Chaos,,,[],"{""channel_id"": ""UCVEL1jAgCQNQcRN9Ble6lMw"", ""label"": ""Chaos Ch."", ""old_status"": ""PROVISIONAL_VIRTUAL"", ""new_status"": ""STRICT_VIRTUAL"", ""entity_type"": ""virtual_creator"", ""presentation_format"": ""unknown"", ""roles"": [""performer""], ""source_urls"": [""https://www.youtube.com/channel/UCVEL1jAgCQNQcRN9Ble6lMw/about"", ""https://www.youtube.com/watch?v=1CkuVKdvGpk"", ""https://www.youtube.com/watch?v=uMb6FHVdjZA""], ""evidence_summary"": ""About identifies Chaos as a hawk persona. Own schedule and ASMR stream repeatedly identify Chaos through VTuber-tagged content and matching chaos_vtuber/chaosvtuber profiles."", ""decision_reason"": ""Same named uploader consistently presents the persona across distinct uploads."", ""conflict_flag"": false, ""reviewer"": ""Codex public channel evidence review"", ""reviewed_at"": ""2026-09-19T10:36:30.965256+00:00""}"
UCVQrivN2wzHYLNrsAquYjhg,Jaowayde,STRICT_VIRTUAL,REVIEWED_ROLE_ENTITY_VIRTUAL,True,VERIFIED,identity_start,2024-07-07T14:00:27+00:00,https://www.youtube.com/watch?v=_zN48bMDaJE,【 🔴LIVE DEBUT 】Jaowayde_VT - โรงเตี๊ยมเปิดแล้วจ้า เวลคัม เวลคัม,SUPPORTED,both,"[""performer"", ""artist"", ""rigger""]",
UCVX1q9x58mqu12j94cAwr0w,Kirine Ch.,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=52RUYLqwCpk,【Debut PV】Parabellum Project・Kirine,,,[],
UCVY-v0sCwEjE3V7dUOqkFZg,Camellia Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2022-02-27T13:01:08+00:00,https://www.youtube.com/watch?v=5D9-WASLZfw,[ 🌺Live - Debut ] มาแล้วลูกจ๋าาาา (TL),,,[],
UCVlgCh9B_0PI7COJ2tJ7hIw,Heiman Ch.,STRICT_VIRTUAL,PUBLIC_CHANNEL_RESOLUTION_V1,True,SUPPORTED,identity_start,2024-09-22T13:30:16+00:00,https://www.youtube.com/watch?v=4LZYLSl3wkk,【🔴Debut】Heiman's Interview and Orientation Day (Debut) And You're invited!,,,[],"{""channel_id"": ""UCVlgCh9B_0PI7COJ2tJ7hIw"", ""label"": ""Heiman Ch."", ""old_status"": ""PROVISIONAL_VIRTUAL"", ""new_status"": ""STRICT_VIRTUAL"", ""entity_type"": ""virtual_creator"", ""presentation_format"": ""unknown"", ""roles"": [""performer""], ""source_urls"": [""https://www.youtube.com/channel/UCVlgCh9B_0PI7COJ2tJ7hIw/about"", ""https://www.youtube.com/watch?v=KYKmaoYnAWE"", ""https://www.youtube.com/watch?v=9R0DsM6fjH4""], ""evidence_summary"": ""About explicitly assigns this account to heiman_vtuber. The uploader-owned VTuber ON STAGE performance names Heiman, and own freetalk uses matching profiles and distinct rigger credits."", ""decision_reason"": ""Channel ownership and named virtual performance establish the individual performer beyond production-credit evidence."", ""conflict_flag"": false, ""reviewer"": ""Codex public channel evidence review"", ""reviewed_at"": ""2026-09-19T10:36:30.965275+00:00""}"
UCVmZ-RvoPuxk9siBRctLwsA,NaNA Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-02-17T14:15:50+00:00,https://www.youtube.com/watch?v=cnnSCrPAYLM,【🔴Debut】ไดโนเสาร์ที่ถูกบรรพบุรุษสาปส่ง,,,[],
UCVxPzerhZ7g_OL_5okEk08g,Nanako_SLR,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-10-26T14:20:56+00:00,https://www.youtube.com/watch?v=XfKRbaPCtMQ,[ Vtuber Debut stream ] NANAKO จะมีอะไรดีไปกว่า การได้รับความรักจากแมวกันคะ!,,,[],
UCW0EhUBJrTtjSywG4-MGgrQ,Grimus Grimm Ch. Pixela Destiny,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2023-11-12T11:30:43+00:00,https://www.youtube.com/watch?v=q1ULg-ljdPo,【Debut】Grimus Grimm ยมทูตแห่งความมืด,,,[],
UCWLGTmRYmq283VD3QreyyLg,Alzena_SLR,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-10-26T12:10:06+00:00,https://www.youtube.com/watch?v=YdNYDHCUsdQ,[ Vtuber Debut Stream ] Alzena การเวกที่อยู่ในกรง จะขับขานให้เธอชมว่าไพเราะเพียงใด,,,[],
UCWU7kvLd_JBaBqO_ilTYd_A,Zekai Ch.【ARP】,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=E-c_lYZRqr0,【🔴Zeka】เมดเซกะมารับใช้นายท่านแล้วค่ะ (ไม่เดบิวต์หรอกนะคะ!),,,[],
UCWw9JzEA7hdBnSFR-_Y0DlA,Seina Ch.,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=6wwDoHk4rQM,【PV Vtuber Debut】Seina 💫🌠  |「IDYLLIC Project」,,,[],
UCXOcqHz5rj8NGhNvAQfManw,unibunty,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,AMBIGUOUS,unknown,,https://www.youtube.com/watch?v=Uh-VQVltVAk,[ 🔴 Live Debut ] สวนสนุกเปิดแล้ว! l unibunty,,,[],
UCXddo8vgPHBsEkDMqRwcYSQ,"Peko the Witch ★ แม่มด""พีโกะ""",STRICT_VIRTUAL,PUBLIC_CHANNEL_RESOLUTION_V1,True,SUPPORTED,identity_start,2022-03-20T11:58:54+00:00,https://www.youtube.com/watch?v=gIw__JWfb-w,[⭐DEBUT] Peko the Witch แม่มดพีโกะมาแล้ว!,,,[],"{""channel_id"": ""UCXddo8vgPHBsEkDMqRwcYSQ"", ""label"": ""Peko the Witch ★ แม่มด\""พีโกะ\"""", ""old_status"": ""PROVISIONAL_VIRTUAL"", ""new_status"": ""STRICT_VIRTUAL"", ""entity_type"": ""virtual_creator"", ""presentation_format"": ""unknown"", ""roles"": [""performer"", ""artist""], ""source_urls"": [""https://www.youtube.com/channel/UCXddo8vgPHBsEkDMqRwcYSQ/about""], ""evidence_summary"": ""About explicitly identifies Peko as a VTuber who draws, creates comics, and works with fashion/cosplay."", ""decision_reason"": ""Multiple creative roles coexist with explicit virtual-persona activity; not an artist-only exclusion."", ""conflict_flag"": false, ""reviewer"": ""Codex public channel evidence review"", ""reviewed_at"": ""2026-09-19T10:36:30.965315+00:00"", ""additional_descriptors"": [""cosplayer""]}"
UCXkoAHy8rg9tryYsD61IXOg,Morr Ch.【ARP】,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_INDIVIDUAL_VIRTUAL_ROSTER_SIGNAL,True,SUPPORTED,identity_start,2024-06-09T10:59:13+00:00,https://www.youtube.com/watch?v=0bSMaWwlfv8,【🔴LIVE DEBUT】สองมือล้วงเท้า สองกระเป๋าก้าวเข้ามา【Morr】#arproject,,,[],
UCXtQTtPJedfjqEPysorbsMg,久檻夜くぅ / Qualia Qu Ch.,STRICT_VIRTUAL,PUBLIC_CHANNEL_RESOLUTION_V1,True,VERIFIED,identity_start,2020-07-01T11:00:01+00:00,https://www.youtube.com/watch?v=BR5l9mgxNpc,【Live Streaming】久檻夜くぅ / 初配信！【Jp/Eng/Th OK! 】,,,[],"{""channel_id"": ""UCXtQTtPJedfjqEPysorbsMg"", ""label"": ""久檻夜くぅ / Qualia Qu Ch."", ""old_status"": ""PROVISIONAL_VIRTUAL"", ""new_status"": ""STRICT_VIRTUAL"", ""entity_type"": ""virtual_creator"", ""presentation_format"": ""unknown"", ""roles"": [""performer"", ""singer""], ""source_urls"": [""https://www.youtube.com/channel/UCXtQTtPJedfjqEPysorbsMg/about""], ""evidence_summary"": ""About identifies Qu Qualia as an ice-fairy VTuber in Japanese, English and Thai and links her own profile separately from Re:AcT."", ""decision_reason"": ""Explicit self-description of one virtual persona; agency links do not turn this into the agency account."", ""conflict_flag"": false, ""reviewer"": ""Codex public channel evidence review"", ""reviewed_at"": ""2026-09-19T10:34:21.276727+00:00""}"
UCXyk13M_Y892ar9xTPNF75w,Helen Candleby ,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2022-11-08T13:00:39+00:00,https://www.youtube.com/watch?v=MVLZoi0qVqc,【DEBUT STREAM】❖ เห เมื่อกี้ว่าไงนะ ❖ 「 Helen | Elpis 」,,,[],
UCY-5Lf7AJKFj4fudzFi1AZw,TeenWISU,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,AMBIGUOUS,unknown,,https://www.youtube.com/watch?v=pSUSG6cAylI,ไลฟ์แรกของทีนมู Vtuber | WISLIVE Debut,,,[],
UCY3reV-jwagniwcghy1B4VA,Nicca Ch.,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,AMBIGUOUS,unknown,,https://www.youtube.com/watch?v=IYjNT2p9PH4,🔴[DEBUT STREAM] Lin Linaria สาวน้อย(หวาน)ร้อยล้าน🌱🐾,SUPPORTED,unknown,"[""artist""]",
